payment_id,loan_id,payment_date,scheduled_amount,paid_amount,principal_paid,interest_paid,penalty,days_late,payment_method,status
LP0001342,L000125,2021-06-20,1867.37,46358.13,46358.13,0.0,0.0,0,Debit Card,Paid
LP0000695,L000125,2021-07-20,1867.37,46358.13,46358.13,0.0,0.0,0,Auto Debit,Paid
LP0000167,L000125,2021-08-20,1867.37,46358.13,46358.13,0.0,0.0,0,Debit Card,Paid
LP0000193,L000125,2021-09-20,1867.37,46358.11,46358.11,0.0,0.0,0,Debit Card,Paid
LP0001386,L000126,2021-07-29,1819.6,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000766,L000126,2021-08-29,1819.6,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000312,L000126,2021-09-29,1819.6,1819.6,1082.73,682.28,54.59,10,Online Banking,Late
LP0000452,L000126,2021-10-29,1819.6,1819.6,1142.16,677.44,0.0,0,Cash,Paid
LP0000814,L000126,2021-11-29,1819.6,1819.6,1339.58,480.02,0.0,0,Auto Debit,Paid
LP0001508,L000127,2021-07-04,16192.47,16192.47,9278.17,6914.3,0.0,0,Cheque,Paid
LP0000341,L000127,2021-08-04,16192.47,16192.47,10052.38,5654.32,485.77,19,Bank Transfer,Late
LP0000483,L000127,2021-09-04,16192.47,16192.47,9800.83,6391.64,0.0,0,Debit Card,Paid
LP0000421,L000127,2021-10-04,16192.47,16192.47,9130.78,6575.92,485.77,6,Credit Card,Late
LP0000380,L000127,2021-11-04,16192.47,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000510,L000128,2023-09-24,3292.06,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000358,L000128,2023-10-24,3292.06,3292.06,2151.52,1140.54,0.0,0,Cheque,Paid
LP0001976,L000128,2023-11-24,3292.06,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0000133,L000128,2023-12-24,3292.06,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000827,L000128,2024-01-24,3292.06,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000787,L000128,2024-02-24,3292.06,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001820,L000128,2024-03-24,3292.06,3292.06,2266.18,927.12,98.76,41,Cash,Late
LP0001200,L000128,2024-04-24,3292.06,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001593,L000128,2024-05-24,3292.06,3292.06,2369.88,922.18,0.0,0,Cash,Paid
LP0000824,L000129,2023-06-27,106.69,106.69,65.21,41.48,0.0,0,Bank Transfer,Paid
LP0001183,L000129,2023-07-27,106.69,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0001874,L000129,2023-08-27,106.69,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001662,L000129,2023-09-27,106.69,106.69,69.15,34.34,3.2,9,Cash,Late
LP0001412,L000129,2023-10-27,106.69,106.69,59.44,44.05,3.2,26,Cheque,Late
LP0001192,L000129,2023-11-27,106.69,106.69,60.04,43.45,3.2,18,Cash,Late
LP0000487,L000129,2023-12-27,106.69,106.69,73.77,29.72,3.2,27,Debit Card,Late
LP0001718,L000130,2021-02-09,5292.65,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001983,L000130,2021-03-09,5292.65,5292.65,3156.26,1977.61,158.78,37,Debit Card,Late
LP0001434,L000130,2021-04-09,5292.65,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001241,L000130,2021-05-09,5292.65,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001810,L000130,2021-06-09,5292.65,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001417,L000130,2021-07-09,5292.65,5292.65,2975.0,2158.87,158.78,42,Cash,Late
LP0001040,L000130,2021-08-09,5292.65,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001547,L000130,2021-09-09,5292.65,5292.65,3869.95,1422.7,0.0,0,Debit Card,Paid
LP0000823,L000130,2021-10-09,5292.65,5292.65,2991.43,2142.44,158.78,15,Cheque,Late
LP0000503,L000130,2021-11-09,5292.65,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000223,L000131,2023-11-10,6365.8,6365.8,3525.84,2839.96,0.0,0,Debit Card,Paid
LP0001505,L000131,2023-12-10,6365.8,6365.8,4421.01,1753.82,190.97,22,Cash,Late
LP0001832,L000131,2024-01-10,6365.8,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001516,L000131,2024-02-10,6365.8,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001374,L000131,2024-03-10,6365.8,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000831,L000131,2024-04-10,6365.8,6365.8,4546.04,1819.76,0.0,0,Debit Card,Paid
LP0001523,L000131,2024-05-10,6365.8,6365.8,4670.49,1695.31,0.0,0,Cheque,Paid
LP0000757,L000131,2024-06-10,6365.8,6365.8,3624.16,2550.67,190.97,13,Cash,Late
LP0001545,L000131,2024-07-10,6365.8,6365.8,4344.67,1830.16,190.97,22,Cash,Late
LP0000964,L000131,2024-08-10,6365.8,6365.8,3936.25,2238.58,190.97,11,Bank Transfer,Late
LP0000648,L000131,2024-09-10,6365.8,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000366,L000131,2024-10-10,6365.8,6365.8,3856.48,2509.32,0.0,0,Credit Card,Paid
LP0000878,L000131,2024-11-10,6365.8,6365.8,3842.44,2332.39,190.97,3,Bank Transfer,Late
LP0001711,L000131,2024-12-10,6365.8,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000541,L000131,2025-01-10,6365.8,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0001109,L000132,2020-06-30,6070.79,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000969,L000132,2020-07-30,6070.79,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000472,L000132,2020-08-30,6070.79,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001129,L000132,2020-09-30,6070.79,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000592,L000132,2020-10-30,6070.79,6070.79,4129.96,1940.83,0.0,0,Debit Card,Paid
LP0000522,L000132,2020-11-30,6070.79,6070.79,3992.1,2078.69,0.0,0,Debit Card,Paid
LP0001289,L000132,2020-12-30,6070.79,6070.79,3991.57,2079.22,0.0,0,Online Banking,Paid
LP0000279,L000132,2021-01-30,6070.79,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001936,L000132,2021-02-28,6070.79,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000246,L000133,2021-02-01,6173.42,6173.42,4365.55,1622.67,185.2,23,Cheque,Late
LP0001354,L000133,2021-03-01,6173.42,6173.42,4349.5,1638.72,185.2,2,Online Banking,Late
LP0001988,L000133,2021-04-01,6173.42,6173.42,4255.12,1733.1,185.2,43,Cheque,Late
LP0000563,L000133,2021-05-01,6173.42,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001091,L000134,2023-06-09,2816.09,2816.09,1717.53,1014.08,84.48,37,Cheque,Late
LP0001341,L000134,2023-07-09,2816.09,2816.09,1952.89,863.2,0.0,0,Online Banking,Paid
LP0000551,L000134,2023-08-09,2816.09,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001527,L000134,2023-09-09,2816.09,2816.09,2038.74,777.35,0.0,0,Debit Card,Paid
LP0001895,L000134,2023-10-09,2816.09,2816.09,1962.02,769.59,84.48,17,Bank Transfer,Late
LP0000003,L000134,2023-11-09,2816.09,2816.09,1705.41,1026.2,84.48,42,Credit Card,Late
LP0000999,L000134,2023-12-09,2816.09,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000402,L000134,2024-01-09,2816.09,2816.09,1711.02,1105.07,0.0,0,Debit Card,Paid
LP0000509,L000134,2024-02-09,2816.09,2816.09,1754.39,977.22,84.48,20,Cash,Late
LP0000261,L000135,2020-08-17,4043.8,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001276,L000135,2020-09-17,4043.8,11730.43,9901.0,1708.12,121.31,13,Bank Transfer,Late
LP0001970,L000135,2020-10-17,4043.8,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001340,L000135,2020-11-17,4043.8,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000429,L000135,2020-12-17,4043.8,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000974,L000135,2021-01-17,4043.8,12322.21,10663.26,1537.64,121.31,32,Cash,Late
LP0000857,L000135,2021-02-17,4043.8,14307.14,13220.01,1087.13,0.0,0,Bank Transfer,Paid
LP0000872,L000135,2021-03-17,4043.8,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0001194,L000135,2021-04-17,4043.8,12497.97,10889.65,1608.32,0.0,0,Cash,Paid
LP0000601,L000136,2021-01-17,26014.3,26014.3,16746.87,9267.43,0.0,0,Auto Debit,Paid
LP0000837,L000136,2021-02-17,26014.3,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000293,L000136,2021-03-17,26014.3,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001631,L000136,2021-04-17,26014.3,26014.3,16843.63,9170.67,0.0,0,Debit Card,Paid
LP0001413,L000136,2021-05-17,26014.3,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000387,L000136,2021-06-17,26014.3,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000357,L000136,2021-07-17,26014.3,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001234,L000136,2021-08-17,26014.3,26014.3,16262.51,8971.36,780.43,17,Bank Transfer,Late
LP0001993,L000137,2021-05-20,1487.96,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001943,L000137,2021-06-20,1487.96,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000199,L000137,2021-07-20,1487.96,1487.96,981.22,462.1,44.64,42,Credit Card,Late
LP0000807,L000137,2021-08-20,1487.96,1487.96,925.49,517.83,44.64,13,Cash,Late
LP0000289,L000137,2021-09-20,1487.96,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000784,L000137,2021-10-20,1487.96,1487.96,1058.79,384.53,44.64,16,Bank Transfer,Late
LP0001849,L000137,2021-11-20,1487.96,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000502,L000137,2021-12-20,1487.96,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000351,L000138,2022-01-19,1511.97,1511.97,1068.2,443.77,0.0,0,Cash,Paid
LP0001179,L000138,2022-02-19,1511.97,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001919,L000138,2022-03-19,1511.97,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000516,L000138,2022-04-19,1511.97,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001626,L000138,2022-05-19,1511.97,1511.97,815.91,650.7,45.36,38,Bank Transfer,Late
LP0001800,L000139,2023-05-16,33967.38,75470.88,65324.69,9127.17,1019.02,28,Cheque,Late
LP0000302,L000139,2023-06-16,33967.38,72411.9,60509.99,10882.89,1019.02,11,Debit Card,Late
LP0000895,L000139,2023-07-16,33967.38,68536.78,54410.72,14126.06,0.0,0,Online Banking,Paid
LP0000694,L000139,2023-08-16,33967.38,74837.84,64328.31,9490.51,1019.02,20,Debit Card,Late
LP0001207,L000139,2023-09-16,33967.38,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001687,L000139,2023-10-16,33967.38,76761.63,67356.27,8386.34,1019.02,8,Bank Transfer,Late
LP0000841,L000139,2023-11-16,33967.38,77329.72,68250.42,9079.3,0.0,0,Cheque,Paid
LP0001893,L000140,2022-09-22,20649.95,20649.95,13621.44,6409.01,619.5,2,Cheque,Late
LP0000292,L000140,2022-10-22,20649.95,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000825,L000140,2022-11-22,20649.95,20649.95,13267.04,7382.91,0.0,0,Credit Card,Paid
LP0001630,L000140,2022-12-22,20649.95,20649.95,14253.63,6396.32,0.0,0,Auto Debit,Paid
LP0001239,L000140,2023-01-22,20649.95,20649.95,14436.49,5593.96,619.5,24,Cash,Late
LP0000459,L000141,2023-12-24,1520.17,1520.17,986.2,533.97,0.0,0,Cheque,Paid
LP0000791,L000141,2024-01-24,1520.17,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001012,L000141,2024-02-24,1520.17,1520.17,995.28,479.28,45.61,12,Debit Card,Late
LP0001311,L000141,2024-03-24,1520.17,1520.17,1008.41,466.15,45.61,4,Cash,Late
LP0000230,L000141,2024-04-24,1520.17,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001224,L000141,2024-05-24,1520.17,1520.17,875.58,598.98,45.61,14,Cheque,Late
LP0001004,L000142,2022-05-16,5876.35,5876.35,3539.44,2160.62,176.29,30,Debit Card,Late
LP0001481,L000142,2022-06-16,5876.35,5876.35,4124.22,1575.84,176.29,38,Credit Card,Late
LP0001982,L000142,2022-07-16,5876.35,5876.35,3459.77,2240.29,176.29,17,Debit Card,Late
LP0001491,L000142,2022-08-16,5876.35,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001378,L000142,2022-09-16,5876.35,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001934,L000142,2022-10-16,5876.35,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001024,L000142,2022-11-16,5876.35,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000685,L000142,2022-12-16,5876.35,5876.35,4172.22,1704.13,0.0,0,Cash,Paid
LP0000705,L000143,2023-07-11,38054.8,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000628,L000143,2023-08-11,38054.8,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0001606,L000143,2023-09-11,38054.8,405018.69,389193.74,15824.95,0.0,0,Online Banking,Paid
LP0001202,L000143,2023-10-11,38054.8,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000976,L000143,2023-11-11,38054.8,38054.8,28508.33,9546.47,0.0,0,Credit Card,Paid
LP0001376,L000144,2021-04-01,2873.75,2873.75,1656.04,1217.71,0.0,0,Online Banking,Paid
LP0001744,L000144,2021-05-01,2873.75,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000449,L000144,2021-06-01,2873.75,2873.75,1822.36,965.18,86.21,33,Cheque,Late
LP0001416,L000144,2021-07-01,2873.75,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0001543,L000144,2021-08-01,2873.75,2873.75,1592.31,1281.44,0.0,0,Debit Card,Paid
LP0001879,L000144,2021-09-01,2873.75,2873.75,1686.08,1101.46,86.21,29,Cheque,Late
LP0000398,L000144,2021-10-01,2873.75,2873.75,2038.54,835.21,0.0,0,Credit Card,Paid
LP0001710,L000144,2021-11-01,2873.75,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000933,L000144,2021-12-01,2873.75,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001316,L000144,2022-01-01,2873.75,2873.75,1927.93,859.61,86.21,24,Cheque,Late
LP0001414,L000144,2022-02-01,2873.75,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001844,L000145,2021-12-02,7479.82,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001581,L000145,2022-01-02,7479.82,7479.82,4241.03,3238.79,0.0,0,Cash,Paid
LP0001203,L000145,2022-02-02,7479.82,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001322,L000145,2022-03-02,7479.82,7479.82,5084.29,2395.53,0.0,0,Bank Transfer,Paid
LP0000513,L000145,2022-04-02,7479.82,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001157,L000146,2023-06-30,13175.22,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000664,L000146,2023-07-31,13175.22,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000050,L000146,2023-08-31,13175.22,13175.22,8132.37,5042.85,0.0,0,Bank Transfer,Paid
LP0001782,L000146,2023-09-30,13175.22,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001665,L000146,2023-10-31,13175.22,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001002,L000147,2022-02-14,7111.87,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000656,L000147,2022-03-14,7111.87,7111.87,5052.92,1845.59,213.36,18,Debit Card,Late
LP0000107,L000147,2022-04-14,7111.87,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001580,L000147,2022-05-14,7111.87,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000847,L000147,2022-06-14,7111.87,7111.87,4089.89,2808.62,213.36,27,Cash,Late
LP0000278,L000147,2022-07-14,7111.87,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001345,L000147,2022-08-14,7111.87,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000077,L000148,2022-07-12,16157.42,183462.07,178180.33,5281.74,0.0,0,Bank Transfer,Paid
LP0001480,L000148,2022-08-12,16157.42,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000900,L000148,2022-09-12,16157.42,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000198,L000148,2022-10-12,16157.42,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001107,L000148,2022-11-12,16157.42,16157.42,9641.86,6515.56,0.0,0,Cash,Paid
LP0001252,L000149,2020-09-02,3651.89,4778.87,2685.44,1950.06,143.37,24,Credit Card,Late
LP0001578,L000149,2020-10-02,3651.89,4778.87,2798.49,1980.38,0.0,0,Credit Card,Paid
LP0001933,L000149,2020-11-02,3651.89,4778.87,2971.52,1807.35,0.0,0,Cheque,Paid
LP0001639,L000149,2020-12-02,3651.89,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000773,L000149,2021-01-02,3651.89,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0000045,L000149,2021-02-02,3651.89,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000828,L000149,2021-03-02,3651.89,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000062,L000149,2021-04-02,3651.89,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0001876,L000150,2023-12-11,3450.36,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001085,L000150,2024-01-11,3450.36,3450.36,2219.89,1230.47,0.0,0,Cheque,Paid
LP0001572,L000150,2024-02-11,3450.36,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001779,L000150,2024-03-11,3450.36,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000352,L000150,2024-04-11,3450.36,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000009,L000150,2024-05-11,3450.36,3450.36,1960.29,1490.07,0.0,0,Debit Card,Paid
LP0001558,L000150,2024-06-11,3450.36,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0001226,L000150,2024-07-11,3450.36,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001819,L000150,2024-08-11,3450.36,3450.36,2142.04,1204.81,103.51,22,Debit Card,Late
LP0001240,L000150,2024-09-11,3450.36,3450.36,2134.95,1211.9,103.51,23,Cheque,Late
LP0001529,L000150,2024-10-11,3450.36,3450.36,2441.98,904.87,103.51,12,Cheque,Late
LP0001595,L000150,2024-11-11,3450.36,3450.36,1853.95,1492.9,103.51,31,Credit Card,Late
LP0000941,L000150,2024-12-11,3450.36,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000655,L000151,2023-07-23,9715.0,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001729,L000151,2023-08-23,9715.0,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001743,L000151,2023-09-23,9715.0,59710.75,56832.59,2586.71,291.45,5,Credit Card,Late
LP0000703,L000151,2023-10-23,9715.0,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001890,L000151,2023-11-23,9715.0,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001265,L000151,2023-12-23,9715.0,52032.12,48103.92,3636.75,291.45,1,Bank Transfer,Late
LP0001247,L000151,2024-01-23,9715.0,53414.66,49675.52,3739.14,0.0,0,Cash,Paid
LP0001932,L000151,2024-02-23,9715.0,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001305,L000151,2024-03-23,9715.0,58921.71,55935.65,2694.61,291.45,24,Online Banking,Late
LP0001745,L000151,2024-04-23,9715.0,60172.41,57357.38,2815.03,0.0,0,Credit Card,Paid
LP0000051,L000152,2022-05-09,1738.85,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001730,L000152,2022-06-09,1738.85,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000463,L000152,2022-07-09,1738.85,1738.85,942.15,744.53,52.17,12,Debit Card,Late
LP0000467,L000152,2022-08-09,1738.85,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000226,L000152,2022-09-09,1738.85,1738.85,1067.53,619.15,52.17,1,Bank Transfer,Late
LP0001613,L000152,2022-10-09,1738.85,1738.85,1034.96,651.72,52.17,15,Bank Transfer,Late
LP0001204,L000152,2022-11-09,1738.85,1738.85,1033.67,705.18,0.0,0,Cheque,Paid
LP0001621,L000152,2022-12-09,1738.85,0.0,0.0,0.0,0.0,0,Online Banking,Pending
LP0001789,L000153,2023-07-16,1203.07,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0000654,L000153,2023-08-16,1203.07,1203.07,769.41,397.57,36.09,28,Auto Debit,Late
LP0000889,L000153,2023-09-16,1203.07,1203.07,811.74,391.33,0.0,0,Cash,Paid
LP0000937,L000153,2023-10-16,1203.07,1203.07,878.93,324.14,0.0,0,Bank Transfer,Paid
LP0001809,L000153,2023-11-16,1203.07,1203.07,736.25,466.82,0.0,0,Credit Card,Paid
LP0001482,L000153,2023-12-16,1203.07,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001622,L000153,2024-01-16,1203.07,1203.07,815.35,387.72,0.0,0,Cheque,Paid
LP0000588,L000153,2024-02-16,1203.07,1203.07,860.77,306.21,36.09,3,Credit Card,Late
LP0000564,L000153,2024-03-16,1203.07,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000408,L000153,2024-04-16,1203.07,1203.07,848.73,354.34,0.0,0,Debit Card,Paid
LP0000134,L000154,2023-06-02,6895.35,6895.35,4159.16,2529.33,206.86,9,Cheque,Late
LP0000321,L000154,2023-07-02,6895.35,6895.35,3832.54,2855.95,206.86,25,Auto Debit,Late
LP0001483,L000154,2023-08-02,6895.35,6895.35,4739.65,1948.84,206.86,17,Bank Transfer,Late
LP0001913,L000154,2023-09-02,6895.35,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000515,L000155,2024-01-23,18582.37,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001570,L000155,2024-02-23,18582.37,35408.37,22714.72,11631.4,1062.25,41,Cash,Late
LP0000612,L000155,2024-03-23,18582.37,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001623,L000155,2024-04-23,18582.37,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000819,L000155,2024-05-23,18582.37,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000865,L000155,2024-06-23,18582.37,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000936,L000155,2024-07-23,18582.37,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000372,L000155,2024-08-23,18582.37,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001666,L000155,2024-09-23,18582.37,35408.37,26128.59,9279.78,0.0,0,Auto Debit,Paid
LP0001739,L000156,2023-02-28,8668.4,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000047,L000156,2023-03-29,8668.4,202486.47,199357.42,2869.0,260.05,14,Bank Transfer,Late
LP0001435,L000156,2023-04-29,8668.4,212276.02,209574.24,2441.73,260.05,4,Bank Transfer,Late
LP0000202,L000156,2023-05-29,8668.4,8668.4,5160.34,3508.06,0.0,0,Credit Card,Paid
LP0000724,L000157,2021-07-30,3192.38,125897.31,124809.4,992.14,95.77,43,Cash,Late
LP0000339,L000157,2021-08-30,3192.38,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001804,L000157,2021-09-30,3192.38,0.0,0.0,0.0,0.0,0,Online Banking,Pending
LP0000882,L000157,2021-10-30,3192.38,137165.68,136271.03,894.65,0.0,0,Credit Card,Paid
LP0000337,L000157,2021-11-30,3192.38,117255.66,116019.54,1236.12,0.0,0,Cash,Paid
LP0001433,L000158,2020-07-13,5955.72,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001069,L000158,2020-08-13,5955.72,6655.35,4291.79,2363.56,0.0,0,Bank Transfer,Paid
LP0000944,L000158,2020-09-13,5955.72,6655.35,4464.39,2190.96,0.0,0,Bank Transfer,Paid
LP0001199,L000158,2020-10-13,5955.72,6655.35,4349.4,2106.29,199.66,22,Cheque,Late
LP0001637,L000158,2020-11-13,5955.72,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001211,L000158,2020-12-13,5955.72,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001650,L000158,2021-01-13,5955.72,6655.35,4514.89,1940.8,199.66,24,Cash,Late
LP0001912,L000158,2021-02-13,5955.72,6655.35,4491.46,2163.89,0.0,0,Debit Card,Paid
LP0000299,L000158,2021-03-13,5955.72,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001871,L000158,2021-04-13,5955.72,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000554,L000158,2021-05-13,5955.72,6655.35,4894.93,1760.42,0.0,0,Cheque,Paid
LP0000901,L000159,2023-11-20,1290.87,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001873,L000159,2023-12-20,1290.87,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001182,L000159,2024-01-20,1290.87,1290.87,735.47,555.4,0.0,0,Cash,Paid
LP0000477,L000159,2024-02-20,1290.87,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001577,L000159,2024-03-20,1290.87,1290.87,906.19,345.95,38.73,37,Bank Transfer,Late
LP0001005,L000159,2024-04-20,1290.87,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001635,L000159,2024-05-20,1290.87,1290.87,923.82,328.32,38.73,33,Auto Debit,Late
LP0000255,L000159,2024-06-20,1290.87,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001473,L000160,2023-03-10,9209.91,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0000957,L000160,2023-04-10,9209.91,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000535,L000160,2023-05-10,9209.91,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000393,L000160,2023-06-10,9209.91,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001019,L000160,2023-07-10,9209.91,9209.91,6596.44,2337.17,276.3,32,Debit Card,Late
LP0000091,L000160,2023-08-10,9209.91,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0000830,L000160,2023-09-10,9209.91,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001121,L000160,2023-10-10,9209.91,9209.91,6161.75,3048.16,0.0,0,Debit Card,Paid
LP0000719,L000161,2022-10-14,2464.11,17874.86,17198.58,676.28,0.0,0,Cheque,Paid
LP0000934,L000161,2022-11-14,2464.11,18307.86,17498.38,735.56,73.92,16,Cash,Late
LP0001638,L000161,2022-12-14,2464.11,17525.17,16633.95,891.22,0.0,0,Cash,Paid
LP0000084,L000161,2023-01-14,2464.11,18602.11,17823.36,704.83,73.92,32,Cheque,Late
LP0001649,L000161,2023-02-14,2464.11,16110.69,15071.75,965.02,73.92,10,Cash,Late
